Date,000001.SS SSE Composite Index (China),^AEX AEX (Netherlands),^ATX ATX (Austria),^AXJO S&P/ASX 200 (Australia),^BFX BEL 20 (Belgium),^BSESN BSE Sensex (India),^BVSP Bovespa Index (Brazil),^FCHI CAC 40 (France),^GDAXI DAX (Germany),^GSPC S&P 500 (United States),^GSPTSE S&P/TSX Composite Index (Canada),^HSI Hang Seng Index (Hong Kong),^IBEX IBEX 35 (Spain),^ISEQ ISEQ 20 (Ireland),^IXIC NASDAQ Composite (United States),^JKSE Jakarta Composite Index (Indonesia),^KS11 KOSPI (South Korea),^MERV MERVAL (Argentina),^MXX IPC (Mexico),^N225 Nikkei 225 (Japan),^NSEBANK NSE Bank Index (India),^NSEI Nifty 50 (India),^NYA NYSE Composite (United States),^SET.BK SET Index (Thailand),^SSMI SMI (Switzerland),^STI Straits Times Index (Singapore),^TWII Taiwan Weighted Index (Taiwan)
2015-12-28,3533.779052734375,440.489990234375,2395.469970703125,5207.60009765625,3688.39990234375,26034.130859375,43764.0,4617.9501953125,10653.91015625,2056.5,13309.7998046875,21919.619140625,9552.490234375,6746.72021484375,5040.990234375,4557.35498046875,1964.06005859375,11713.7998046875,43396.16015625,18873.349609375,16398.458984375,7925.14990234375,10217.400390625,1285.8699951171875,8739.3603515625,2875.320068359375,8358.4580078125
2015-12-29,3563.736083984375,447.70001220703125,2396.27001953125,5267.2998046875,3753.050048828125,26079.48046875,43654.0,4701.35986328125,10860.1396484375,2078.360107421875,13245.7998046875,21999.619140625,9670.390625,6841.31005859375,5107.93994140625,4569.36083984375,1966.31005859375,11698.400390625,43391.78125,18982.23046875,16398.458984375,7928.9501953125,10306.599609375,1283.780029296875,8883.009765625,2888.219970703125,8293.8779296875
2015-12-30,3572.8759765625,446.19000244140625,2396.93994140625,5319.89990234375,3734.02001953125,25960.029296875,43350.0,4677.14013671875,10743.009765625,2063.360107421875,13142.2998046875,21882.150390625,9641.890625,6856.60986328125,5065.85009765625,4593.0078125,1961.31005859375,11675.2001953125,43012.37109375,19033.7109375,16398.458984375,7896.25,10225.830078125,1288.02001953125,8818.08984375,2885.510009765625,8279.9580078125
2015-12-31,3539.181884765625,446.19000244140625,2396.93994140625,5295.89990234375,3734.02001953125,26117.5390625,43350.0,4677.14013671875,10743.009765625,2043.93994140625,13010.0,21914.400390625,9544.1904296875,6791.68017578125,5007.41015625,4593.0078125,1961.31005859375,11675.2001953125,42977.5,19033.7109375,16398.458984375,7946.35009765625,10143.419921875,1288.02001953125,8818.08984375,2882.72998046875,8338.02734375
2016-01-04,3296.258056640625,431.70001220703125,2348.31005859375,5270.5,3642.7900390625,25623.349609375,42141.0,4522.4501953125,10283.4404296875,2012.6600341796875,12927.2001953125,21327.119140625,9313.1904296875,6704.91015625,4903.08984375,4525.9189453125,1918.760009765625,11517.599609375,42113.69921875,18450.98046875,16398.458984375,7791.2998046875,10001.5595703125,1263.4100341796875,8656.3095703125,2835.969970703125,8114.22900390625
2016-01-05,3287.7109375,435.0,2362.72998046875,5184.39990234375,3653.179931640625,25580.33984375,42419.0,4537.6298828125,10310.099609375,2016.7099609375,12920.099609375,21188.720703125,9335.1904296875,6736.10009765625,4891.43017578125,4557.82177734375,1930.530029296875,11527.2001953125,42041.6796875,18374.0,16398.458984375,7784.64990234375,10028.0595703125,1253.3399658203125,8701.4599609375,2834.22998046875,8075.0791015625
2016-01-06,3361.840087890625,428.760009765625,2362.72998046875,5123.10009765625,3613.68994140625,25406.330078125,41773.0,4480.47021484375,10214.01953125,1990.260009765625,12726.7998046875,20980.810546875,9197.390625,6687.16015625,4835.759765625,4608.98193359375,1925.4300537109375,11423.2998046875,41691.19140625,18191.3203125,16398.458984375,7741.0,9868.259765625,1260.0400390625,8613.419921875,2804.27001953125,7990.359375
2016-01-07,3125.001953125,420.760009765625,2297.6298828125,5010.2998046875,3550.7099609375,24851.830078125,40695.0,4403.580078125,9979.849609375,1943.0899658203125,12448.2001953125,20333.33984375,9059.291015625,6563.77978515625,4689.43017578125,4530.4482421875,1904.3299560546875,11390.400390625,40661.5703125,17767.33984375,16398.458984375,7568.2998046875,9650.419921875,1224.8299560546875,8449.8603515625,2729.909912109375,7852.0302734375
2016-01-08,3186.412109375,410.82000732421875,2221.090087890625,4990.7998046875,3493.97998046875,24934.330078125,40612.0,4333.759765625,9849.33984375,1922.030029296875,12445.5,20453.7109375,8909.19140625,6566.4501953125,4643.6298828125,4546.2880859375,1917.6199951171875,11305.5,40265.37109375,17697.9609375,16398.458984375,7601.35009765625,9528.76953125,1244.1800537109375,8257.2802734375,2751.22998046875,7893.93994140625
2016-01-11,3016.7041015625,411.30999755859375,2200.989990234375,4932.2001953125,3494.139892578125,24825.0390625,39950.0,4312.740234375,9825.0703125,1923.6700439453125,12319.2998046875,19888.5,8886.0908203125,6554.259765625,4637.990234375,4465.48291015625,1894.8399658203125,10956.0,40706.890625,17697.9609375,16398.458984375,7563.85009765625,9527.66015625,1234.5,8213.51953125,2708.85009765625,7788.39111328125
2016-01-12,3022.861083984375,416.4100036621094,2216.7099609375,4925.10009765625,3518.43994140625,24682.029296875,39514.0,4378.75,9985.4296875,1938.6800537109375,12373.900390625,19711.759765625,8915.3916015625,6629.06982421875,4685.919921875,4512.52685546875,1890.8599853515625,10656.599609375,41022.73828125,17218.9609375,16398.458984375,7510.2998046875,9576.51953125,1255.300048828125,8332.0400390625,2691.780029296875,7768.42138671875
2016-01-13,2949.596923828125,418.04998779296875,2204.050048828125,4987.39990234375,3528.10009765625,24854.109375,38944.0,4391.93994140625,9960.9599609375,1890.280029296875,12170.400390625,19934.880859375,8934.4912109375,6612.97998046875,4526.06005859375,4537.17919921875,1916.280029296875,10305.900390625,41008.78125,17715.630859375,16398.458984375,7562.39990234375,9374.23046875,1278.6099853515625,8414.830078125,2696.5,7824.58056640625
